category,sub_category,crimeaditionalinfo,processed_text
Report Unlawful Content,Tampering with computer source documents,"An unauthorized individual altered key source code on my company's server, causing multiple glitches in our product.",unauthor individu alter key sourc code compani server caus multipl glitch product
Report Unlawful Content,Cryptocurrency Fraud,"I was tricked into sending money to a fake cryptocurrency wallet, but the site shut down after I made the payment.",trick send money fake cryptocurr wallet site shut made payment
Report Unlawful Content,Malware Attack,"I received a malware-laden email attachment that took over my computer. Now, my personal files are being accessed without my consent.",receiv malwar laden email attach took comput person file access without consent
Report Unlawful Content,Ransomware Attack,"After I opened a suspicious email, my files were locked by ransomware. The hacker is now threatening to delete my files unless I pay a ransom.",open suspici email file lock ransomwar hacker threaten delet file unless pay ransom
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our website has been down several times due to DDoS attacks, leading to significant revenue losses.",websit sever time due ddo attack lead signific revenu loss
Report Unlawful Content,Hacking/Defacement,My blog was hacked and defaced with offensive content. The hacker has threatened to expose sensitive information unless they are paid.,blog hack defac offens content hacker threaten expos sensit inform unless paid
Report Unlawful Content,Cryptocurrency Fraud,"A ""trusted"" cryptocurrency advisor promised me profits and asked for an upfront investment. After I paid, I lost all communication with them.",trust cryptocurr advisor promis profit ask upfront invest paid lost commun
Report Unlawful Content,Data Breach/Theft,A recent data breach led to the theft of my personal information. Several fraudulent transactions have been made under my name.,recent data breach led theft person inform sever fraudul transact made name
Report Unlawful Content,SQL Injection,A hacker exploited an SQL injection vulnerability in my website and accessed private user information.,hacker exploit sql inject vulner websit access privat user inform
Report Unlawful Content,Tampering with computer source documents,I noticed unusual changes to my company's software code that could have caused performance issues. It seems someone tampered with the source documents.,notic unusu chang compani softwar code could caus perform issu seem someon tamper sourc document
Report Unlawful Content,Cryptocurrency Fraud,"I was lured into investing in a fake cryptocurrency mining platform, but after transferring funds, I couldn't access my account.",lure invest fake cryptocurr mine platform transfer fund access account
Report Unlawful Content,Malware Attack,"A malware infection has taken control of my system, sending sensitive data to unauthorized external parties.",malwar infect taken control system send sensit data unauthor extern parti
Report Unlawful Content,Ransomware Attack,"My computer was attacked by ransomware. All my files are encrypted, and the hacker demands a ransom payment to release them.",comput attack ransomwar file encrypt hacker demand ransom payment releas
